timestamp,time_sec,q_pkw_A_D,q_lkw_A_D,q_kfz_A_D,q_pkw_A_E,q_lkw_A_E,q_kfz_A_E,q_pkw_F_E,q_lkw_F_E,q_kfz_F_E
2025-10-07 00:00:00,0,72.0,0.0,72.0,120.0,120.0,240.0,48.0,0.0,48.0
2025-10-07 00:05:00,300,48.0,0.0,48.0,108.0,36.0,144.0,24.0,0.0,24.0
2025-10-07 00:10:00,600,48.0,0.0,48.0,156.0,24.0,180.0,24.0,0.0,24.0
2025-10-07 00:15:00,900,36.0,0.0,36.0,108.0,36.0,144.0,36.0,12.0,48.0
2025-10-07 00:20:00,1200,24.0,12.0,36.0,120.0,96.0,216.0,24.0,0.0,24.0
2025-10-07 00:25:00,1500,36.0,0.0,36.0,144.0,96.0,240.0,12.0,0.0,12.0
2025-10-07 00:30:00,1800,24.0,12.0,36.0,180.0,108.0,288.0,24.0,0.0,24.0
2025-10-07 00:35:00,2100,24.0,0.0,24.0,108.0,24.0,132.0,12.0,0.0,12.0
2025-10-07 00:40:00,2400,48.0,0.0,48.0,180.0,36.0,216.0,0.0,0.0,0.0
2025-10-07 00:45:00,2700,12.0,0.0,12.0,120.0,60.0,180.0,0.0,0.0,0.0
2025-10-07 00:50:00,3000,12.0,0.0,12.0,156.0,12.0,168.0,12.0,0.0,12.0
2025-10-07 00:55:00,3300,12.0,0.0,12.0,96.0,12.0,108.0,36.0,24.0,60.0
2025-10-07 01:00:00,3600,0.0,0.0,0.0,96.0,72.0,168.0,12.0,0.0,12.0
2025-10-07 01:05:00,3900,0.0,0.0,0.0,12.0,72.0,84.0,24.0,0.0,24.0
2025-10-07 01:10:00,4200,24.0,0.0,24.0,120.0,60.0,180.0,24.0,24.0,48.0
2025-10-07 01:15:00,4500,0.0,12.0,12.0,132.0,24.0,156.0,0.0,48.0,48.0
2025-10-07 01:20:00,4800,12.0,0.0,12.0,144.0,120.0,264.0,12.0,24.0,36.0
2025-10-07 01:25:00,5100,12.0,0.0,12.0,84.0,72.0,156.0,0.0,36.0,36.0
2025-10-07 01:30:00,5400,0.0,0.0,0.0,60.0,84.0,144.0,12.0,12.0,24.0
2025-10-07 01:35:00,5700,0.0,0.0,0.0,72.0,96.0,168.0,36.0,0.0,36.0
2025-10-07 01:40:00,6000,12.0,0.0,12.0,60.0,60.0,120.0,12.0,0.0,12.0
2025-10-07 01:45:00,6300,12.0,0.0,12.0,108.0,120.0,228.0,12.0,0.0,12.0
2025-10-07 01:50:00,6600,12.0,0.0,12.0,96.0,108.0,204.0,0.0,0.0,0.0
2025-10-07 01:55:00,6900,12.0,0.0,12.0,72.0,48.0,120.0,12.0,0.0,12.0
2025-10-07 02:00:00,7200,0.0,0.0,0.0,108.0,48.0,156.0,12.0,12.0,24.0
2025-10-07 02:05:00,7500,0.0,0.0,0.0,48.0,36.0,84.0,0.0,0.0,0.0
2025-10-07 02:10:00,7800,12.0,0.0,12.0,72.0,24.0,96.0,36.0,24.0,60.0
2025-10-07 02:15:00,8100,12.0,0.0,12.0,108.0,72.0,180.0,0.0,0.0,0.0
2025-10-07 02:20:00,8400,0.0,0.0,0.0,60.0,60.0,120.0,48.0,24.0,72.0
2025-10-07 02:25:00,8700,0.0,0.0,0.0,156.0,72.0,228.0,12.0,12.0,24.0
2025-10-07 02:30:00,9000,12.0,0.0,12.0,48.0,48.0,96.0,12.0,0.0,12.0
2025-10-07 02:35:00,9300,0.0,0.0,0.0,72.0,132.0,204.0,24.0,12.0,36.0
2025-10-07 02:40:00,9600,0.0,0.0,0.0,120.0,120.0,240.0,36.0,36.0,72.0
2025-10-07 02:45:00,9900,0.0,0.0,0.0,72.0,60.0,132.0,0.0,0.0,0.0
2025-10-07 02:50:00,10200,12.0,0.0,12.0,96.0,84.0,180.0,24.0,0.0,24.0
2025-10-07 02:55:00,10500,12.0,0.0,12.0,36.0,72.0,108.0,24.0,24.0,48.0
