timestamp,time_sec,q_pkw_A_D,q_lkw_A_D,q_kfz_A_D,q_pkw_A_E,q_lkw_A_E,q_kfz_A_E,q_pkw_F_E,q_lkw_F_E,q_kfz_F_E
2025-10-21 00:00:00,0,48.0,0.0,48.0,144.0,36.0,180.0,24.0,12.0,36.0
2025-10-21 00:05:00,300,36.0,0.0,36.0,96.0,36.0,132.0,36.0,36.0,72.0
2025-10-21 00:10:00,600,12.0,0.0,12.0,144.0,60.0,204.0,12.0,0.0,12.0
2025-10-21 00:15:00,900,24.0,12.0,36.0,72.0,24.0,96.0,36.0,0.0,36.0
2025-10-21 00:20:00,1200,0.0,0.0,0.0,168.0,24.0,192.0,36.0,0.0,36.0
2025-10-21 00:25:00,1500,12.0,0.0,12.0,144.0,12.0,156.0,24.0,24.0,48.0
2025-10-21 00:30:00,1800,24.0,12.0,36.0,84.0,24.0,108.0,12.0,0.0,12.0
2025-10-21 00:35:00,2100,24.0,0.0,24.0,96.0,0.0,96.0,12.0,0.0,12.0
2025-10-21 00:40:00,2400,24.0,0.0,24.0,120.0,60.0,180.0,24.0,0.0,24.0
2025-10-21 00:45:00,2700,72.0,0.0,72.0,216.0,96.0,312.0,24.0,12.0,36.0
2025-10-21 00:50:00,3000,48.0,0.0,48.0,216.0,156.0,372.0,12.0,12.0,24.0
2025-10-21 00:55:00,3300,36.0,0.0,36.0,180.0,84.0,264.0,12.0,0.0,12.0
2025-10-21 01:00:00,3600,60.0,0.0,60.0,192.0,108.0,300.0,12.0,0.0,12.0
2025-10-21 01:05:00,3900,36.0,0.0,36.0,96.0,120.0,216.0,24.0,12.0,36.0
2025-10-21 01:10:00,4200,0.0,0.0,0.0,132.0,108.0,240.0,0.0,12.0,12.0
2025-10-21 01:15:00,4500,0.0,0.0,0.0,84.0,12.0,96.0,0.0,0.0,0.0
2025-10-21 01:20:00,4800,12.0,0.0,12.0,96.0,72.0,168.0,0.0,24.0,24.0
2025-10-21 01:25:00,5100,12.0,0.0,12.0,72.0,0.0,72.0,12.0,24.0,36.0
2025-10-21 01:30:00,5400,12.0,0.0,12.0,84.0,84.0,168.0,12.0,0.0,12.0
2025-10-21 01:35:00,5700,0.0,0.0,0.0,96.0,84.0,180.0,24.0,12.0,36.0
2025-10-21 01:40:00,6000,0.0,0.0,0.0,72.0,60.0,132.0,24.0,24.0,48.0
2025-10-21 01:45:00,6300,0.0,0.0,0.0,72.0,36.0,108.0,0.0,36.0,36.0
2025-10-21 01:50:00,6600,0.0,0.0,0.0,72.0,48.0,120.0,0.0,12.0,12.0
2025-10-21 01:55:00,6900,0.0,12.0,12.0,60.0,36.0,96.0,0.0,0.0,0.0
2025-10-21 02:00:00,7200,0.0,0.0,0.0,36.0,84.0,120.0,12.0,48.0,60.0
2025-10-21 02:05:00,7500,0.0,0.0,0.0,108.0,72.0,180.0,0.0,0.0,0.0
2025-10-21 02:10:00,7800,0.0,0.0,0.0,48.0,84.0,132.0,12.0,24.0,36.0
2025-10-21 02:15:00,8100,0.0,0.0,0.0,60.0,36.0,96.0,12.0,24.0,36.0
2025-10-21 02:20:00,8400,0.0,0.0,0.0,24.0,24.0,48.0,48.0,0.0,48.0
2025-10-21 02:25:00,8700,24.0,0.0,24.0,36.0,48.0,84.0,12.0,0.0,12.0
