time_sec,timestamp,origin,destination,gtu_type,demand_veh_h
15300,2025-10-27 04:15:00,R7_1,N5_3,CAR,48.0
15300,2025-10-27 04:15:00,R7_1,N5_3,TRUCK,24.0
15600,2025-10-27 04:20:00,N1_1,N5_3,CAR,132.0
15600,2025-10-27 04:20:00,N1_1,N5_3,TRUCK,168.0
15600,2025-10-27 04:20:00,N1_1,R6_8,CAR,12.0
15600,2025-10-27 04:20:00,N1_1,R6_8,TRUCK,0.0
15600,2025-10-27 04:20:00,R7_1,N5_3,CAR,60.0
15600,2025-10-27 04:20:00,R7_1,N5_3,TRUCK,0.0
15900,2025-10-27 04:25:00,N1_1,N5_3,CAR,168.0
15900,2025-10-27 04:25:00,N1_1,N5_3,TRUCK,108.0
15900,2025-10-27 04:25:00,N1_1,R6_8,CAR,0.0
15900,2025-10-27 04:25:00,N1_1,R6_8,TRUCK,0.0
15900,2025-10-27 04:25:00,R7_1,N5_3,CAR,0.0
15900,2025-10-27 04:25:00,R7_1,N5_3,TRUCK,12.0
16200,2025-10-27 04:30:00,N1_1,N5_3,CAR,120.0
16200,2025-10-27 04:30:00,N1_1,N5_3,TRUCK,144.0
16200,2025-10-27 04:30:00,N1_1,R6_8,CAR,48.0
16200,2025-10-27 04:30:00,N1_1,R6_8,TRUCK,0.0
16200,2025-10-27 04:30:00,R7_1,N5_3,CAR,24.0
16200,2025-10-27 04:30:00,R7_1,N5_3,TRUCK,24.0
16500,2025-10-27 04:35:00,N1_1,N5_3,CAR,84.0
16500,2025-10-27 04:35:00,N1_1,N5_3,TRUCK,156.0
16500,2025-10-27 04:35:00,N1_1,R6_8,CAR,12.0
16500,2025-10-27 04:35:00,N1_1,R6_8,TRUCK,0.0
16500,2025-10-27 04:35:00,R7_1,N5_3,CAR,60.0
16500,2025-10-27 04:35:00,R7_1,N5_3,TRUCK,0.0
16800,2025-10-27 04:40:00,N1_1,N5_3,CAR,300.0
16800,2025-10-27 04:40:00,N1_1,N5_3,TRUCK,108.0
16800,2025-10-27 04:40:00,N1_1,R6_8,CAR,36.0
16800,2025-10-27 04:40:00,N1_1,R6_8,TRUCK,0.0
16800,2025-10-27 04:40:00,R7_1,N5_3,CAR,84.0
16800,2025-10-27 04:40:00,R7_1,N5_3,TRUCK,12.0
17100,2025-10-27 04:45:00,N1_1,N5_3,CAR,180.0
17100,2025-10-27 04:45:00,N1_1,N5_3,TRUCK,96.0
17100,2025-10-27 04:45:00,N1_1,R6_8,CAR,24.0
17100,2025-10-27 04:45:00,N1_1,R6_8,TRUCK,12.0
17100,2025-10-27 04:45:00,R7_1,N5_3,CAR,36.0
17100,2025-10-27 04:45:00,R7_1,N5_3,TRUCK,12.0
17400,2025-10-27 04:50:00,N1_1,N5_3,CAR,228.0
17400,2025-10-27 04:50:00,N1_1,N5_3,TRUCK,180.0
17400,2025-10-27 04:50:00,N1_1,R6_8,CAR,36.0
17400,2025-10-27 04:50:00,N1_1,R6_8,TRUCK,0.0
17400,2025-10-27 04:50:00,R7_1,N5_3,CAR,60.0
17400,2025-10-27 04:50:00,R7_1,N5_3,TRUCK,0.0
17700,2025-10-27 04:55:00,N1_1,N5_3,CAR,156.0
17700,2025-10-27 04:55:00,N1_1,N5_3,TRUCK,108.0
17700,2025-10-27 04:55:00,N1_1,R6_8,CAR,48.0
17700,2025-10-27 04:55:00,N1_1,R6_8,TRUCK,12.0
17700,2025-10-27 04:55:00,R7_1,N5_3,CAR,60.0
17700,2025-10-27 04:55:00,R7_1,N5_3,TRUCK,48.0
18000,2025-10-27 05:00:00,N1_1,N5_3,CAR,108.0
18000,2025-10-27 05:00:00,N1_1,N5_3,TRUCK,204.0
18000,2025-10-27 05:00:00,N1_1,R6_8,CAR,24.0
18000,2025-10-27 05:00:00,N1_1,R6_8,TRUCK,0.0
18000,2025-10-27 05:00:00,R7_1,N5_3,CAR,120.0
18000,2025-10-27 05:00:00,R7_1,N5_3,TRUCK,36.0
18300,2025-10-27 05:05:00,N1_1,N5_3,CAR,228.0
18300,2025-10-27 05:05:00,N1_1,N5_3,TRUCK,108.0
18300,2025-10-27 05:05:00,N1_1,R6_8,CAR,72.0
18300,2025-10-27 05:05:00,N1_1,R6_8,TRUCK,0.0
18300,2025-10-27 05:05:00,R7_1,N5_3,CAR,156.0
18300,2025-10-27 05:05:00,R7_1,N5_3,TRUCK,24.0
18600,2025-10-27 05:10:00,N1_1,N5_3,CAR,372.0
18600,2025-10-27 05:10:00,N1_1,N5_3,TRUCK,108.0
18600,2025-10-27 05:10:00,N1_1,R6_8,CAR,84.0
18600,2025-10-27 05:10:00,N1_1,R6_8,TRUCK,0.0
18600,2025-10-27 05:10:00,R7_1,N5_3,CAR,108.0
18600,2025-10-27 05:10:00,R7_1,N5_3,TRUCK,36.0
18900,2025-10-27 05:15:00,N1_1,N5_3,CAR,264.0
18900,2025-10-27 05:15:00,N1_1,N5_3,TRUCK,84.0
18900,2025-10-27 05:15:00,N1_1,R6_8,CAR,48.0
18900,2025-10-27 05:15:00,N1_1,R6_8,TRUCK,0.0
18900,2025-10-27 05:15:00,R7_1,N5_3,CAR,120.0
18900,2025-10-27 05:15:00,R7_1,N5_3,TRUCK,12.0
19200,2025-10-27 05:20:00,N1_1,N5_3,CAR,360.0
19200,2025-10-27 05:20:00,N1_1,N5_3,TRUCK,180.0
19200,2025-10-27 05:20:00,N1_1,R6_8,CAR,24.0
19200,2025-10-27 05:20:00,N1_1,R6_8,TRUCK,0.0
19200,2025-10-27 05:20:00,R7_1,N5_3,CAR,168.0
19200,2025-10-27 05:20:00,R7_1,N5_3,TRUCK,24.0
19500,2025-10-27 05:25:00,N1_1,N5_3,CAR,324.0
19500,2025-10-27 05:25:00,N1_1,N5_3,TRUCK,84.0
19500,2025-10-27 05:25:00,N1_1,R6_8,CAR,72.0
19500,2025-10-27 05:25:00,N1_1,R6_8,TRUCK,0.0
19500,2025-10-27 05:25:00,R7_1,N5_3,CAR,144.0
19500,2025-10-27 05:25:00,R7_1,N5_3,TRUCK,60.0
19800,2025-10-27 05:30:00,N1_1,N5_3,CAR,540.0
19800,2025-10-27 05:30:00,N1_1,N5_3,TRUCK,144.0
