timestamp,time_sec,q_pkw_A_D,q_lkw_A_D,q_kfz_A_D,q_pkw_A_E,q_lkw_A_E,q_kfz_A_E,q_pkw_F_E,q_lkw_F_E,q_kfz_F_E
2025-09-17 02:00:00,7200,0.0,0.0,0.0,156.0,96.0,252.0,12.0,60.0,72.0
2025-09-17 02:05:00,7500,0.0,0.0,0.0,120.0,84.0,204.0,24.0,24.0,48.0
2025-09-17 02:10:00,7800,12.0,0.0,12.0,120.0,0.0,120.0,0.0,48.0,48.0
2025-09-17 02:15:00,8100,12.0,0.0,12.0,72.0,48.0,120.0,36.0,24.0,60.0
2025-09-17 02:20:00,8400,0.0,0.0,0.0,48.0,72.0,120.0,12.0,12.0,24.0
2025-09-17 02:25:00,8700,36.0,0.0,36.0,60.0,72.0,132.0,0.0,12.0,12.0
2025-09-17 02:30:00,9000,24.0,0.0,24.0,156.0,168.0,324.0,24.0,0.0,24.0
2025-09-17 02:35:00,9300,12.0,0.0,12.0,96.0,36.0,132.0,24.0,24.0,48.0
2025-09-17 02:40:00,9600,0.0,0.0,0.0,120.0,72.0,192.0,12.0,0.0,12.0
2025-09-17 02:45:00,9900,0.0,0.0,0.0,84.0,84.0,168.0,12.0,12.0,24.0
2025-09-17 02:50:00,10200,0.0,0.0,0.0,72.0,96.0,168.0,12.0,12.0,24.0
2025-09-17 02:55:00,10500,0.0,12.0,12.0,36.0,108.0,144.0,24.0,36.0,60.0
2025-09-17 03:00:00,10800,0.0,0.0,0.0,72.0,24.0,96.0,12.0,12.0,24.0
2025-09-17 03:05:00,11100,0.0,0.0,0.0,96.0,96.0,192.0,12.0,0.0,12.0
2025-09-17 03:10:00,11400,12.0,0.0,12.0,84.0,84.0,168.0,36.0,24.0,60.0
2025-09-17 03:15:00,11700,0.0,0.0,0.0,84.0,72.0,156.0,36.0,12.0,48.0
2025-09-17 03:20:00,12000,12.0,0.0,12.0,108.0,72.0,180.0,12.0,12.0,24.0
2025-09-17 03:25:00,12300,0.0,0.0,0.0,48.0,120.0,168.0,36.0,12.0,48.0
2025-09-17 03:30:00,12600,12.0,12.0,24.0,84.0,108.0,192.0,24.0,0.0,24.0
2025-09-17 03:35:00,12900,0.0,0.0,0.0,192.0,120.0,312.0,12.0,12.0,24.0
2025-09-17 03:40:00,13200,0.0,12.0,12.0,108.0,108.0,216.0,48.0,0.0,48.0
2025-09-17 03:45:00,13500,0.0,12.0,12.0,84.0,108.0,192.0,72.0,36.0,108.0
2025-09-17 03:50:00,13800,24.0,12.0,36.0,48.0,132.0,180.0,24.0,0.0,24.0
2025-09-17 03:55:00,14100,0.0,12.0,12.0,60.0,84.0,144.0,24.0,0.0,24.0
2025-09-17 04:00:00,14400,0.0,0.0,0.0,120.0,84.0,204.0,24.0,48.0,72.0
2025-09-17 04:05:00,14700,24.0,24.0,48.0,48.0,60.0,108.0,24.0,24.0,48.0
2025-09-17 04:10:00,15000,12.0,12.0,24.0,180.0,72.0,252.0,48.0,0.0,48.0
2025-09-17 04:15:00,15300,12.0,0.0,12.0,108.0,156.0,264.0,0.0,0.0,0.0
2025-09-17 04:20:00,15600,0.0,0.0,0.0,84.0,72.0,156.0,24.0,0.0,24.0
2025-09-17 04:25:00,15900,12.0,0.0,12.0,156.0,96.0,252.0,24.0,48.0,72.0
2025-09-17 04:30:00,16200,36.0,0.0,36.0,204.0,120.0,324.0,24.0,24.0,48.0
2025-09-17 04:35:00,16500,24.0,0.0,24.0,96.0,180.0,276.0,36.0,0.0,36.0
2025-09-17 04:40:00,16800,24.0,0.0,24.0,156.0,192.0,348.0,48.0,24.0,72.0
2025-09-17 04:45:00,17100,84.0,0.0,84.0,240.0,72.0,312.0,48.0,24.0,72.0
2025-09-17 04:50:00,17400,60.0,12.0,72.0,156.0,156.0,312.0,72.0,36.0,108.0
2025-09-17 04:55:00,17700,60.0,12.0,72.0,192.0,192.0,384.0,48.0,36.0,84.0
2025-09-17 05:00:00,18000,24.0,0.0,24.0,312.0,132.0,444.0,108.0,60.0,168.0
2025-09-17 05:05:00,18300,36.0,0.0,36.0,216.0,132.0,348.0,96.0,48.0,144.0
2025-09-17 05:10:00,18600,36.0,0.0,36.0,156.0,228.0,384.0,216.0,60.0,276.0
2025-09-17 05:15:00,18900,48.0,0.0,48.0,204.0,216.0,420.0,108.0,48.0,156.0
2025-09-17 05:20:00,19200,36.0,12.0,48.0,288.0,120.0,408.0,144.0,48.0,192.0
2025-09-17 05:25:00,19500,48.0,12.0,60.0,444.0,192.0,636.0,144.0,48.0,192.0
2025-09-17 05:30:00,19800,60.0,0.0,60.0,336.0,144.0,480.0,192.0,36.0,228.0
2025-09-17 05:35:00,20100,48.0,0.0,48.0,480.0,192.0,672.0,144.0,36.0,180.0
2025-09-17 05:40:00,20400,132.0,0.0,132.0,480.0,84.0,564.0,144.0,72.0,216.0
2025-09-17 05:45:00,20700,132.0,0.0,132.0,504.0,132.0,636.0,276.0,48.0,324.0
2025-09-17 05:50:00,21000,144.0,0.0,144.0,468.0,192.0,660.0,156.0,24.0,180.0
2025-09-17 05:55:00,21300,120.0,12.0,132.0,504.0,204.0,708.0,156.0,24.0,180.0
2025-09-17 06:00:00,21600,132.0,12.0,144.0,384.0,156.0,540.0,180.0,60.0,240.0
2025-09-17 06:05:00,21900,84.0,0.0,84.0,408.0,204.0,612.0,276.0,48.0,324.0
2025-09-17 06:10:00,22200,132.0,12.0,144.0,612.0,240.0,852.0,276.0,12.0,288.0
2025-09-17 06:15:00,22500,252.0,24.0,276.0,624.0,180.0,804.0,252.0,24.0,276.0
2025-09-17 06:20:00,22800,168.0,12.0,180.0,900.0,216.0,1116.0,336.0,24.0,360.0
2025-09-17 06:25:00,23100,120.0,12.0,132.0,936.0,252.0,1188.0,360.0,36.0,396.0
2025-09-17 06:30:00,23400,336.0,12.0,348.0,888.0,144.0,1032.0,360.0,36.0,396.0
2025-09-17 06:35:00,23700,276.0,0.0,276.0,900.0,240.0,1140.0,636.0,36.0,672.0
2025-09-17 06:40:00,24000,384.0,24.0,408.0,1032.0,360.0,1392.0,540.0,36.0,576.0
2025-09-17 06:45:00,24300,432.0,12.0,444.0,828.0,300.0,1128.0,432.0,36.0,468.0
2025-09-17 06:50:00,24600,288.0,12.0,300.0,1128.0,300.0,1428.0,636.0,36.0,672.0
2025-09-17 06:55:00,24900,384.0,24.0,408.0,864.0,252.0,1116.0,564.0,96.0,660.0
2025-09-17 07:00:00,25200,372.0,48.0,420.0,1164.0,324.0,1488.0,372.0,36.0,408.0
2025-09-17 07:05:00,25500,480.0,12.0,492.0,1248.0,312.0,1560.0,600.0,48.0,648.0
2025-09-17 07:10:00,25800,408.0,24.0,432.0,1284.0,288.0,1572.0,540.0,84.0,624.0
2025-09-17 07:15:00,26100,528.0,12.0,540.0,1116.0,312.0,1428.0,708.0,60.0,768.0
2025-09-17 07:20:00,26400,480.0,24.0,504.0,1320.0,288.0,1608.0,576.0,96.0,672.0
2025-09-17 07:25:00,26700,540.0,12.0,552.0,1188.0,228.0,1416.0,600.0,24.0,624.0
2025-09-17 07:30:00,27000,420.0,36.0,456.0,1236.0,252.0,1488.0,492.0,36.0,528.0
2025-09-17 07:35:00,27300,660.0,36.0,696.0,1332.0,312.0,1644.0,648.0,24.0,672.0
2025-09-17 07:40:00,27600,564.0,24.0,588.0,1380.0,396.0,1776.0,564.0,36.0,600.0
2025-09-17 07:45:00,27900,672.0,12.0,684.0,1812.0,240.0,2052.0,612.0,72.0,684.0
2025-09-17 07:50:00,28200,636.0,60.0,696.0,1368.0,372.0,1740.0,576.0,36.0,612.0
2025-09-17 07:55:00,28500,540.0,60.0,600.0,1488.0,300.0,1788.0,504.0,72.0,576.0
2025-09-17 08:00:00,28800,528.0,84.0,612.0,1524.0,420.0,1944.0,612.0,96.0,708.0
2025-09-17 08:05:00,29100,420.0,24.0,444.0,1500.0,336.0,1836.0,612.0,96.0,708.0
2025-09-17 08:10:00,29400,372.0,48.0,420.0,1716.0,372.0,2088.0,468.0,72.0,540.0
2025-09-17 08:15:00,29700,420.0,72.0,492.0,1368.0,348.0,1716.0,828.0,84.0,912.0
2025-09-17 08:20:00,30000,420.0,48.0,468.0,1656.0,348.0,2004.0,480.0,156.0,636.0
2025-09-17 08:25:00,30300,408.0,48.0,456.0,1788.0,420.0,2208.0,540.0,96.0,636.0
2025-09-17 08:30:00,30600,396.0,84.0,480.0,1944.0,372.0,2316.0,564.0,132.0,696.0
2025-09-17 08:35:00,30900,240.0,12.0,252.0,1788.0,300.0,2088.0,588.0,108.0,696.0
2025-09-17 08:40:00,31200,204.0,24.0,228.0,1716.0,408.0,2124.0,504.0,60.0,564.0
2025-09-17 08:45:00,31500,348.0,48.0,396.0,1752.0,288.0,2040.0,528.0,84.0,612.0
2025-09-17 08:50:00,31800,300.0,24.0,324.0,2028.0,552.0,2580.0,348.0,96.0,444.0
2025-09-17 08:55:00,32100,192.0,72.0,264.0,2376.0,552.0,2928.0,480.0,60.0,540.0
2025-09-17 09:00:00,32400,264.0,36.0,300.0,1668.0,288.0,1956.0,348.0,84.0,432.0
2025-09-17 09:05:00,32700,204.0,72.0,276.0,1656.0,420.0,2076.0,348.0,84.0,432.0
2025-09-17 09:10:00,33000,216.0,12.0,228.0,1524.0,384.0,1908.0,480.0,36.0,516.0
2025-09-17 09:15:00,33300,132.0,24.0,156.0,1992.0,576.0,2568.0,552.0,84.0,636.0
2025-09-17 09:20:00,33600,192.0,48.0,240.0,1764.0,396.0,2160.0,324.0,108.0,432.0
2025-09-17 09:25:00,33900,204.0,24.0,228.0,1932.0,480.0,2412.0,276.0,72.0,348.0
2025-09-17 09:30:00,34200,264.0,24.0,288.0,2100.0,504.0,2604.0,456.0,72.0,528.0
2025-09-17 09:35:00,34500,300.0,12.0,312.0,1812.0,432.0,2244.0,228.0,84.0,312.0
2025-09-17 09:40:00,34800,228.0,36.0,264.0,1428.0,468.0,1896.0,468.0,72.0,540.0
2025-09-17 09:45:00,35100,324.0,36.0,360.0,1752.0,348.0,2100.0,576.0,84.0,660.0
2025-09-17 09:50:00,35400,228.0,60.0,288.0,1524.0,408.0,1932.0,300.0,96.0,396.0
2025-09-17 09:55:00,35700,240.0,36.0,276.0,1476.0,384.0,1860.0,480.0,72.0,552.0
2025-09-17 10:00:00,36000,156.0,24.0,180.0,1464.0,516.0,1980.0,480.0,84.0,564.0
2025-09-17 10:05:00,36300,300.0,60.0,360.0,1680.0,372.0,2052.0,264.0,96.0,360.0
2025-09-17 10:10:00,36600,240.0,36.0,276.0,1560.0,408.0,1968.0,468.0,48.0,516.0
2025-09-17 10:15:00,36900,264.0,48.0,312.0,1584.0,456.0,2040.0,408.0,36.0,444.0
2025-09-17 10:20:00,37200,156.0,24.0,180.0,1308.0,372.0,1680.0,444.0,60.0,504.0
2025-09-17 10:25:00,37500,216.0,24.0,240.0,1356.0,324.0,1680.0,432.0,72.0,504.0
2025-09-17 10:30:00,37800,156.0,24.0,180.0,1188.0,372.0,1560.0,468.0,60.0,528.0
2025-09-17 10:35:00,38100,168.0,24.0,192.0,1368.0,348.0,1716.0,300.0,12.0,312.0
2025-09-17 10:40:00,38400,108.0,72.0,180.0,1092.0,288.0,1380.0,528.0,132.0,660.0
2025-09-17 10:45:00,38700,204.0,48.0,252.0,1248.0,240.0,1488.0,372.0,120.0,492.0
2025-09-17 10:50:00,39000,324.0,24.0,348.0,936.0,288.0,1224.0,300.0,84.0,384.0
2025-09-17 10:55:00,39300,204.0,0.0,204.0,1176.0,348.0,1524.0,312.0,108.0,420.0
2025-09-17 11:00:00,39600,300.0,36.0,336.0,1140.0,372.0,1512.0,360.0,12.0,372.0
2025-09-17 11:05:00,39900,468.0,84.0,552.0,1404.0,564.0,1968.0,432.0,24.0,456.0
2025-09-17 11:10:00,40200,216.0,12.0,228.0,1536.0,624.0,2160.0,444.0,72.0,516.0
2025-09-17 11:15:00,40500,312.0,48.0,360.0,1728.0,660.0,2388.0,528.0,36.0,564.0
2025-09-17 11:20:00,40800,288.0,24.0,312.0,1752.0,744.0,2496.0,240.0,84.0,324.0
2025-09-17 11:25:00,41100,264.0,24.0,288.0,1512.0,588.0,2100.0,432.0,24.0,456.0
2025-09-17 11:30:00,41400,144.0,36.0,180.0,1740.0,516.0,2256.0,480.0,36.0,516.0
2025-09-17 11:35:00,41700,192.0,36.0,228.0,1296.0,456.0,1752.0,360.0,96.0,456.0
2025-09-17 11:40:00,42000,156.0,24.0,180.0,1572.0,372.0,1944.0,516.0,108.0,624.0
2025-09-17 11:45:00,42300,132.0,24.0,156.0,1452.0,408.0,1860.0,324.0,48.0,372.0
2025-09-17 11:50:00,42600,288.0,24.0,312.0,1500.0,516.0,2016.0,420.0,36.0,456.0
2025-09-17 11:55:00,42900,228.0,60.0,288.0,1572.0,300.0,1872.0,288.0,60.0,348.0
2025-09-17 12:00:00,43200,180.0,72.0,252.0,1308.0,516.0,1824.0,504.0,36.0,540.0
2025-09-17 12:05:00,43500,276.0,0.0,276.0,1404.0,408.0,1812.0,420.0,84.0,504.0
2025-09-17 12:10:00,43800,324.0,12.0,336.0,1500.0,420.0,1920.0,588.0,84.0,672.0
2025-09-17 12:15:00,44100,240.0,36.0,276.0,1296.0,432.0,1728.0,408.0,108.0,516.0
2025-09-17 12:20:00,44400,228.0,36.0,264.0,1476.0,468.0,1944.0,576.0,60.0,636.0
2025-09-17 12:25:00,44700,276.0,12.0,288.0,1560.0,492.0,2052.0,372.0,48.0,420.0
2025-09-17 12:30:00,45000,192.0,24.0,216.0,1452.0,384.0,1836.0,408.0,60.0,468.0
2025-09-17 12:35:00,45300,216.0,12.0,228.0,1416.0,372.0,1788.0,516.0,96.0,612.0
2025-09-17 12:40:00,45600,396.0,84.0,480.0,1392.0,444.0,1836.0,612.0,12.0,624.0
2025-09-17 12:45:00,45900,276.0,36.0,312.0,1344.0,456.0,1800.0,540.0,60.0,600.0
2025-09-17 12:50:00,46200,240.0,36.0,276.0,1380.0,372.0,1752.0,348.0,60.0,408.0
2025-09-17 12:55:00,46500,288.0,24.0,312.0,1548.0,444.0,1992.0,528.0,36.0,564.0
2025-09-17 13:00:00,46800,372.0,36.0,408.0,1644.0,600.0,2244.0,564.0,36.0,600.0
2025-09-17 13:05:00,47100,360.0,24.0,384.0,1368.0,420.0,1788.0,456.0,72.0,528.0
2025-09-17 13:10:00,47400,216.0,72.0,288.0,1596.0,444.0,2040.0,408.0,72.0,480.0
2025-09-17 13:15:00,47700,264.0,12.0,276.0,1908.0,468.0,2376.0,768.0,60.0,828.0
2025-09-17 13:20:00,48000,300.0,84.0,384.0,1644.0,300.0,1944.0,468.0,48.0,516.0
2025-09-17 13:25:00,48300,300.0,36.0,336.0,1860.0,384.0,2244.0,516.0,120.0,636.0
2025-09-17 13:30:00,48600,372.0,36.0,408.0,1488.0,492.0,1980.0,480.0,96.0,576.0
2025-09-17 13:35:00,48900,312.0,48.0,360.0,1704.0,492.0,2196.0,492.0,120.0,612.0
2025-09-17 13:40:00,49200,228.0,12.0,240.0,1440.0,348.0,1788.0,552.0,84.0,636.0
2025-09-17 13:45:00,49500,324.0,36.0,360.0,1464.0,468.0,1932.0,648.0,132.0,780.0
2025-09-17 13:50:00,49800,252.0,84.0,336.0,1500.0,468.0,1968.0,672.0,72.0,744.0
2025-09-17 13:55:00,50100,360.0,36.0,396.0,1800.0,420.0,2220.0,384.0,72.0,456.0
2025-09-17 14:00:00,50400,216.0,12.0,228.0,1464.0,372.0,1836.0,552.0,36.0,588.0
2025-09-17 14:05:00,50700,324.0,24.0,348.0,1440.0,396.0,1836.0,768.0,84.0,852.0
2025-09-17 14:10:00,51000,372.0,24.0,396.0,1584.0,492.0,2076.0,588.0,60.0,648.0
2025-09-17 14:15:00,51300,315.0,75.0,390.0,1560.0,465.0,2025.0,840.0,60.0,900.0
2025-09-17 14:20:00,51600,276.0,60.0,336.0,1584.0,408.0,1992.0,720.0,72.0,792.0
2025-09-17 14:25:00,51900,432.0,36.0,468.0,2064.0,504.0,2568.0,492.0,84.0,576.0
2025-09-17 14:30:00,52200,336.0,12.0,348.0,1896.0,432.0,2328.0,720.0,84.0,804.0
2025-09-17 14:35:00,52500,384.0,48.0,432.0,1536.0,420.0,1956.0,480.0,36.0,516.0
2025-09-17 14:40:00,52800,336.0,0.0,336.0,1536.0,492.0,2028.0,768.0,24.0,792.0
2025-09-17 14:45:00,53100,372.0,24.0,396.0,1680.0,396.0,2076.0,732.0,60.0,792.0
2025-09-17 14:50:00,53400,336.0,24.0,360.0,2040.0,516.0,2556.0,648.0,60.0,708.0
2025-09-17 14:55:00,53700,336.0,36.0,372.0,2244.0,552.0,2796.0,636.0,36.0,672.0
2025-09-17 15:00:00,54000,336.0,36.0,372.0,1728.0,456.0,2184.0,588.0,48.0,636.0
2025-09-17 15:05:00,54300,372.0,60.0,432.0,1860.0,420.0,2280.0,624.0,48.0,672.0
2025-09-17 15:10:00,54600,492.0,36.0,528.0,1836.0,468.0,2304.0,648.0,96.0,744.0
2025-09-17 15:15:00,54900,324.0,48.0,372.0,1932.0,444.0,2376.0,828.0,120.0,948.0
2025-09-17 15:20:00,55200,432.0,36.0,468.0,1560.0,408.0,1968.0,912.0,132.0,1044.0
2025-09-17 15:25:00,55500,348.0,24.0,372.0,2196.0,504.0,2700.0,828.0,48.0,876.0
2025-09-17 15:30:00,55800,504.0,60.0,564.0,1728.0,468.0,2196.0,756.0,72.0,828.0
2025-09-17 15:35:00,56100,408.0,24.0,432.0,1968.0,528.0,2496.0,816.0,96.0,912.0
2025-09-17 15:40:00,56400,588.0,0.0,588.0,1956.0,300.0,2256.0,888.0,60.0,948.0
2025-09-17 15:45:00,56700,492.0,24.0,516.0,2148.0,504.0,2652.0,636.0,12.0,648.0
2025-09-17 15:50:00,57000,468.0,36.0,504.0,1764.0,480.0,2244.0,972.0,120.0,1092.0
2025-09-17 15:55:00,57300,660.0,48.0,708.0,2124.0,432.0,2556.0,816.0,48.0,864.0
2025-09-17 16:00:00,57600,372.0,48.0,420.0,1848.0,504.0,2352.0,804.0,12.0,816.0
2025-09-17 16:05:00,57900,504.0,48.0,552.0,1980.0,468.0,2448.0,876.0,24.0,900.0
2025-09-17 16:10:00,58200,492.0,0.0,492.0,2124.0,384.0,2508.0,804.0,72.0,876.0
2025-09-17 16:15:00,58500,432.0,48.0,480.0,1728.0,504.0,2232.0,888.0,156.0,1044.0
2025-09-17 16:20:00,58800,276.0,0.0,276.0,1860.0,348.0,2208.0,900.0,60.0,960.0
2025-09-17 16:25:00,59100,336.0,84.0,420.0,1896.0,396.0,2292.0,996.0,48.0,1044.0
2025-09-17 16:30:00,59400,504.0,60.0,564.0,1848.0,408.0,2256.0,780.0,24.0,804.0
2025-09-17 16:35:00,59700,420.0,24.0,444.0,1284.0,240.0,1524.0,768.0,36.0,804.0
2025-09-17 16:40:00,60000,504.0,12.0,516.0,1992.0,456.0,2448.0,792.0,36.0,828.0
2025-09-17 16:45:00,60300,396.0,36.0,432.0,1824.0,384.0,2208.0,1068.0,48.0,1116.0
2025-09-17 16:50:00,60600,444.0,12.0,456.0,2064.0,324.0,2388.0,1008.0,48.0,1056.0
2025-09-17 16:55:00,60900,456.0,24.0,480.0,2004.0,204.0,2208.0,780.0,48.0,828.0
2025-09-17 17:00:00,61200,408.0,0.0,408.0,1860.0,564.0,2424.0,1092.0,24.0,1116.0
2025-09-17 17:05:00,61500,408.0,12.0,420.0,2268.0,408.0,2676.0,1020.0,36.0,1056.0
2025-09-17 17:10:00,61800,396.0,48.0,444.0,2028.0,372.0,2400.0,924.0,48.0,972.0
2025-09-17 17:15:00,62100,480.0,12.0,492.0,2208.0,360.0,2568.0,996.0,60.0,1056.0
2025-09-17 17:20:00,62400,432.0,12.0,444.0,1932.0,372.0,2304.0,804.0,48.0,852.0
2025-09-17 17:25:00,62700,540.0,0.0,540.0,2136.0,408.0,2544.0,756.0,72.0,828.0
2025-09-17 17:30:00,63000,432.0,24.0,456.0,2304.0,432.0,2736.0,840.0,0.0,840.0
2025-09-17 17:35:00,63300,480.0,12.0,492.0,972.0,132.0,1104.0,588.0,24.0,612.0
2025-09-17 17:40:00,63600,552.0,0.0,552.0,900.0,180.0,1080.0,612.0,48.0,660.0
2025-09-17 17:45:00,63900,564.0,12.0,576.0,2004.0,360.0,2364.0,720.0,24.0,744.0
2025-09-17 17:50:00,64200,456.0,36.0,492.0,2064.0,324.0,2388.0,660.0,36.0,696.0
2025-09-17 17:55:00,64500,468.0,48.0,516.0,2028.0,408.0,2436.0,696.0,24.0,720.0
2025-09-17 18:00:00,64800,480.0,12.0,492.0,2124.0,432.0,2556.0,756.0,24.0,780.0
2025-09-17 18:05:00,65100,372.0,12.0,384.0,1860.0,240.0,2100.0,516.0,12.0,528.0
2025-09-17 18:10:00,65400,360.0,0.0,360.0,1644.0,264.0,1908.0,588.0,36.0,624.0
2025-09-17 18:15:00,65700,528.0,24.0,552.0,1560.0,252.0,1812.0,660.0,12.0,672.0
2025-09-17 18:20:00,66000,408.0,0.0,408.0,1236.0,204.0,1440.0,720.0,60.0,780.0
2025-09-17 18:25:00,66300,324.0,12.0,336.0,1548.0,216.0,1764.0,576.0,48.0,624.0
2025-09-17 18:30:00,66600,288.0,24.0,312.0,1416.0,288.0,1704.0,432.0,12.0,444.0
2025-09-17 18:35:00,66900,288.0,12.0,300.0,1668.0,240.0,1908.0,672.0,24.0,696.0
2025-09-17 18:40:00,67200,360.0,24.0,384.0,1608.0,276.0,1884.0,492.0,24.0,516.0
2025-09-17 18:45:00,67500,384.0,12.0,396.0,1332.0,240.0,1572.0,624.0,60.0,684.0
2025-09-17 18:50:00,67800,432.0,0.0,432.0,1260.0,276.0,1536.0,480.0,12.0,492.0
2025-09-17 18:55:00,68100,192.0,12.0,204.0,1116.0,216.0,1332.0,384.0,0.0,384.0
2025-09-17 19:00:00,68400,288.0,12.0,300.0,1356.0,276.0,1632.0,528.0,36.0,564.0
2025-09-17 19:05:00,68700,216.0,0.0,216.0,1392.0,204.0,1596.0,576.0,36.0,612.0
2025-09-17 19:10:00,69000,300.0,0.0,300.0,1200.0,180.0,1380.0,384.0,0.0,384.0
2025-09-17 19:15:00,69300,396.0,0.0,396.0,1188.0,168.0,1356.0,468.0,12.0,480.0
2025-09-17 19:20:00,69600,372.0,24.0,396.0,1272.0,180.0,1452.0,516.0,12.0,528.0
2025-09-17 19:25:00,69900,252.0,0.0,252.0,1392.0,168.0,1560.0,372.0,12.0,384.0
2025-09-17 19:30:00,70200,156.0,24.0,180.0,1308.0,180.0,1488.0,228.0,0.0,228.0
2025-09-17 19:35:00,70500,240.0,12.0,252.0,792.0,144.0,936.0,276.0,48.0,324.0
2025-09-17 19:40:00,70800,252.0,24.0,276.0,1092.0,252.0,1344.0,348.0,0.0,348.0
2025-09-17 19:45:00,71100,300.0,0.0,300.0,972.0,108.0,1080.0,252.0,36.0,288.0
2025-09-17 19:50:00,71400,300.0,24.0,324.0,924.0,204.0,1128.0,324.0,12.0,336.0
2025-09-17 19:55:00,71700,168.0,0.0,168.0,972.0,120.0,1092.0,264.0,0.0,264.0
2025-09-17 20:00:00,72000,300.0,0.0,300.0,1296.0,216.0,1512.0,288.0,12.0,300.0
2025-09-17 20:05:00,72300,252.0,12.0,264.0,1032.0,120.0,1152.0,264.0,36.0,300.0
2025-09-17 20:10:00,72600,132.0,0.0,132.0,804.0,84.0,888.0,312.0,84.0,396.0
2025-09-17 20:15:00,72900,192.0,0.0,192.0,1104.0,204.0,1308.0,240.0,24.0,264.0
2025-09-17 20:20:00,73200,204.0,12.0,216.0,828.0,144.0,972.0,252.0,12.0,264.0
2025-09-17 20:25:00,73500,288.0,0.0,288.0,828.0,132.0,960.0,228.0,12.0,240.0
2025-09-17 20:30:00,73800,180.0,12.0,192.0,924.0,84.0,1008.0,240.0,12.0,252.0
2025-09-17 20:35:00,74100,156.0,0.0,156.0,1008.0,108.0,1116.0,192.0,12.0,204.0
2025-09-17 20:40:00,74400,264.0,12.0,276.0,816.0,96.0,912.0,228.0,12.0,240.0
2025-09-17 20:45:00,74700,120.0,12.0,132.0,900.0,108.0,1008.0,180.0,24.0,204.0
2025-09-17 20:50:00,75000,156.0,12.0,168.0,852.0,204.0,1056.0,216.0,0.0,216.0
2025-09-17 20:55:00,75300,216.0,0.0,216.0,828.0,180.0,1008.0,156.0,24.0,180.0
2025-09-17 21:00:00,75600,144.0,0.0,144.0,1020.0,144.0,1164.0,132.0,24.0,156.0
2025-09-17 21:05:00,75900,240.0,0.0,240.0,888.0,96.0,984.0,240.0,0.0,240.0
2025-09-17 21:10:00,76200,180.0,0.0,180.0,984.0,84.0,1068.0,192.0,0.0,192.0
2025-09-17 21:15:00,76500,168.0,0.0,168.0,840.0,144.0,984.0,132.0,12.0,144.0
2025-09-17 21:20:00,76800,180.0,0.0,180.0,936.0,84.0,1020.0,300.0,60.0,360.0
2025-09-17 21:25:00,77100,96.0,0.0,96.0,624.0,60.0,684.0,192.0,24.0,216.0
